AREA|CODE
American Village, NC|29735
Amerige Heights, CA|23998
Amerige Heights, Fullerton, Orange County, CA|13083
Amerige Heights, Fullerton, Orange, CA|8575
Ameriplex, IN|22387
Ameriplex, Indianapolis, Marion County, IN|18466
Ameriplex, Indianapolis, Marion, IN|6803
Amhurst, MN|31708
Amhurst, Saint Louis Park, Hennepin County, MN|41609
Amity, CT|22586
Amity, New Haven, New Haven County, CT|14227
Amity, New Haven, New Haven, CT|4155
Ampere, East Orange, Essex County, NJ|15656
Ampere, East Orange, Essex, NJ|10074
Ampere, NJ|25701
Amphi, AZ|21476
Amphi, Tucson, Pima County, AZ|13545
Amphi, Tucson, Pima, AZ|3752
Amphitheater and Water Park, CA|27628
Amphitheater and Water Park, Chula Vista, San Diego County, CA|39830
Amphitheater and Water Park, Chula Vista, San Diego, CA|9471
Amqui Station, Nashville, Davidson County, TN|37194
Amqui Station, TN|27403
Amston, CT|23159
Amston, Hebron, Tolland County, CT|12459
Amston, Hebron, Tolland, CT|1371
Amtrak, CA|23634
Amtrak, San Bernardino, San Bernardino County, CA|18765
Amtrak, San Bernardino, San Bernardino, CA|4835
Anacostia Naval Station - Boiling Air Force Base, Washington, District of Columbia, DC|39445
Anacostia, DC|22521
Anacostia, Washington, District of Columbia, DC|4283
Anaheim Hills, Anaheim, Orange County, CA|10534
Anaheim Hills, Anaheim, Orange, CA|194
Anaheim Hills, CA|19720
Anaheim Resort, Anaheim, Orange County, CA|13153
Anaheim Resort, Anaheim, Orange, CA|3351
Anaheim Resort, CA|20249
Anchor Bay Gardens, Chesterfield, Macomb County, MI|42971
Anchor Bay Gardens, MI|33125
Anchor Bay Harbor, Chesterfield, Macomb County, MI|15969
Anchor Bay Harbor, Chesterfield, Macomb, MI|7988
Anchor Bay Harbor, MI|26277
Anchor Bay Shores, Chesterfield, Macomb County, MI|42618
Anchor Bay Shores, MI|32979
Andersen Springs, AZ|26812
Andersen Springs, Chandler, Maricopa County, AZ|17078
Andersen Springs, Chandler, Maricopa, AZ|5727
Anderson Park, Fargo, Cass County, ND|39177
Anderson Park, ND|33500
Anderson St. - Wrightwood Park, Durham, Durham County, NC|39954
Anderson St. - Wrightwood Park, NC|27998
Anderson, CA|20878
Anderson, SD|35522
Anderson, Sioux Falls, Minnehaha County, SD|42980
Anderson, Stockton, San Joaquin County, CA|13311
Anderson, Stockton, San Joaquin, CA|3467
Andersonville, Chicago, Cook County, IL|13087
Andersonville, Chicago, Cook, IL|3260
Andersonville, IL|24279
Andorra, PA|26128
Andorra, Philadelphia, Philadelphia County, PA|15883
Andorra, Philadelphia, Philadelphia, PA|6814
Andover Lakes, FL|23692
Andover Lakes, Miami Gardens, Miami-Dade County, FL|14966
Andover Lakes, Miami Gardens, Miami-Dade, FL|8615
Andover, FL|26871
Andover, Miami Gardens, Miami-Dade County, FL|39621
Andreas Hills, CA|33343
Andreas Hills, Palm Springs, Riverside County, CA|12407
Andreas Hills, Palm Springs, Riverside, CA|1881
Andrew Manor, IN|27723
Andrew Manor, Marion, Grant County, IN|39860
Andrews Gardens, FL|25906
Andrews Gardens, Oakland Park, Broward County, FL|18192
Andrews Gardens, Oakland Park, Broward, FL|10066
Andrews Industrial District, FL|24431
Andrews Industrial District, Pompano Beach, Broward County, FL|39125
Angel City, FL|27653
Angel City, Merritt Island, Brevard County, FL|16660
Angel City, Merritt Island, Brevard, FL|2887
Angel Oaks, NC|26514
Angel Oaks, Winston-Salem, Forsyth County, NC|37128
Angel Park Lindell, Las Vegas, Clark County, NV|11053
Angel Park Lindell, Las Vegas, Clark, NV|2284
Angel Park Lindell, NV|20399
Angelo Heights, San Angelo, Tom Green County, TX|13487
Angelo Heights, San Angelo, Tom Green, TX|8641
Angelo Heights, TX|24607
Annadale, NY|21483
Annadale, New York, Richmond County, NY|13550
Annadale, New York, Richmond, NY|3709
Annandale, Clinton Township, Hunterdon County, NJ|38826
Annandale, Clinton Township, Hunterdon, NJ|6454
Annandale, Clinton, Hunterdon County, NJ|17458
Annandale, Clinton, Hunterdon, NJ|7794
Annandale, NJ|29534
Annex, CT|21795
Annex, New Haven, New Haven County, CT|13715
Annex, New Haven, New Haven, CT|3816
Ansley Park, Atlanta, Fulton County, GA|12341
Ansley Park, Atlanta, Fulton, GA|2412
Ansley Park, GA|26685
Ansonborough, Charleston, Charleston County, SC|42021
Ansonborough, SC|34797
Antelope Heights, CO|31858
Antelope Heights, Parker, Douglas County, CO|41685
Antelope Park, Lincoln, Lancaster County, NE|36362
Antelope Park, Lincoln, Lancaster, NE|7793
Antelope Park, NE|29922
Antelope Run, Albuquerque, Bernalillo County, NM|36323
Antelope Run, NM|34223
Anthem, Henderson, Clark County, NV|10747
Anthem, Henderson, Clark, NV|371
Anthem, NV|19948
Anthony Wayne, Fort Wayne, Allen County, IN|17214
Anthony Wayne, Fort Wayne, Allen, IN|7012
Anthony Wayne, IN|28872
Anthony, IN|25208
Anthony, Muncie, Delaware County, IN|15370
Anthony, Muncie, Delaware, IN|7833
Antioch 75, KS|30816
Antioch 75, Overland Park, Johnson County, KS|37703
Antioch Park, Nashville, Davidson County, TN|37385
Antioch Park, TN|29329
Antioch, Nashville, Davidson County, TN|36391
Antioch, TN|30059
Antrim, Columbus, Franklin County, OH|37433
Antrim, Columbus, Franklin, OH|9771
Antrim, OH|29638
Anza Vista, CA|25844
Anza Vista, San Francisco, San Francisco County, CA|37079
Apache Hills, Nashville, Davidson County, TN|37598
Apache Hills, TN|30431
Apache Wells, AZ|28644
Apache Wells, Mesa, Maricopa County, AZ|17129
Apache Wells, Mesa, Maricopa, AZ|5948
Apex, Arvada, Jefferson County, CO|40636
Apex, CO|29915
Apollo Arapaho & Camelot, Garland, Dallas County, TX|14753
Apollo Arapaho & Camelot, Garland, Dallas, TX|7103
Apollo Arapaho & Camelot, TX|23402
Appalachian Ridge, Madison, Dane County, WI|43103
Appalachian Ridge, Madison, Dane, WI|9678
Appalachian Ridge, WI|35201
Apperson-Dickerson, Blacksburg, Montgomery County, VA|40171
Apperson-Dickerson, VA|34060
Appian, Columbus, Franklin County, OH|37301
Appian, OH|28592
Apple Hill, MA|26796
Apple Hill, MN|27547
Apple Hill, Marlborough, Middlesex County, MA|16226
Apple Hill, Marlborough, Middlesex, MA|8495
Apple Hill, Rochester, Olmsted County, MN|16603
Apple Hill, Rochester, Olmsted, MN|9196
Apple Valley, Nashville, Davidson County, TN|43128
Apple Valley, TN|33202
Appleridge, Jackson, Hinds County, MS|18929
Appleridge, Jackson, Hinds, MS|7385
Appleridge, MS|35353
Appletree Hill, Levittown, Bucks County, PA|17466
Appletree Hill, Levittown, Bucks, PA|8054
Appletree Hill, PA|29546
Aqualane Shore, FL|31668
Aqualane Shore, Naples, Collier County, FL|17863
Aqualane Shore, Naples, Collier, FL|1602
Aquebogue, NY|27469
Aquebogue, Riverhead, Suffolk County, NY|16558
Aquebogue, Riverhead, Suffolk, NY|5420
Aquila, MN|25674
Aquila, Saint Louis Park, Hennepin County, MN|15637
Aquila, Saint Louis Park, Hennepin, MN|8757
Aquilla Reserve, Celebration, Osceola County, FL|38932
Aquilla Reserve, FL|21215
Araby Commons, CA|28295
Araby Commons, Palm Springs, Riverside County, CA|16972
Araby Commons, Palm Springs, Riverside, CA|9021
Araby Cove, CA|28294
Araby Cove, Palm Springs, Riverside County, CA|40041
Aragon, CA|23864
Aragon, San Mateo, San Mateo County, CA|15087
Aragon, San Mateo, San Mateo, CA|5767
Arapaho, Richardson, Dallas County, TX|15207
Arapaho, Richardson, Dallas, TX|5616
Arapaho, TX|24043
Arapahoe Farms, FL|35093
Arapahoe Farms, Hollywood, Broward County, FL|42686
Arbol Verde, CA|34846
Arbol Verde, Claremont, Los Angeles County, CA|42129
Arbor Acres, NC|35033
Arbor Acres, Winston-Salem, Forsyth County, NC|42564
Arbor Chase, IN|33506
Arbor Chase, West Lafayette, Tippecanoe County, IN|39204
Arbor Creek, Ann Arbor, Washtenaw County, MI|41843
Arbor Creek, Garland, Dallas County, TX|42643
Arbor Creek, Garland, Dallas, TX|9671
Arbor Creek, MI|34722
Arbor Creek, TX|32997
Arbor Forest, GA|26740
Arbor Forest, Marietta, Cobb County, GA|39577
Arbor Glen, Charlotte, Mecklenburg County, NC|38150
Arbor Glen, NC|32155
Arbor Greene, FL|23960
Arbor Greene, Tampa, Hillsborough County, FL|15146
Arbor Greene, Tampa, Hillsborough, FL|2796
Arbor Heights, Seattle, King County, WA|14141
Arbor Heights, Seattle, King, WA|4056
Arbor Heights, WA|22455
Arbor Hill, Albany, Albany County, NY|37037
Arbor Hill, NY|24228
Arbor Hills, Madison, Dane County, WI|18115
Arbor Hills, Madison, Dane, WI|6538
Arbor Hills, WI|29642
Arbor Lodge, OR|21548
Arbor Lodge, Portland, Multnomah County, OR|12060
Arbor Lodge, Portland, Multnomah, OR|2624
Arbor Peaks, Des Moines, Polk County, IA|36216
Arbor Peaks, IA|29046
Arbor Vista, Jackson, Hinds County, MS|37565
Arbor Vista, MS|35410
Arbor Walk, AZ|33283
Arbor Walk, Gilbert, Maricopa County, AZ|38488
Arbor at Sonoma Ranch, San Antonio, Bexar County, TX|16864
Arbor at Sonoma Ranch, San Antonio, Bexar, TX|7091
Arbor at Sonoma Ranch, TX|28065
Arboretum, DC|27835
Arboretum, San Antonio, Bexar County, TX|17348
Arboretum, San Antonio, Bexar, TX|6397
Arboretum, TX|29219
Arboretum, Washington, District of Columbia, DC|39903
Arbors at Oakshade, CA|34324
Arbors at Oakshade, Davis, Yolo County, CA|36433
Arbour Park, DE|43540
Arbour Park, Newark, New Castle County, DE|42877
Arcade Creek, CA|21691
Arcade Creek, Citrus Heights, Sacramento County, CA|13660
Arcade Creek, Citrus Heights, Sacramento, CA|9904
Arcadia Heights, Salt Lake City, Salt Lake County, UT|36208
Arcadia Heights, UT|34098
Arcadia Hills, Greenville, Greenville County, SC|37637
Arcadia Hills, SC|30606
Arcadia Lakes, Columbia, Richland County, SC|36243
Arcadia Lakes, Columbia, Richland, SC|1553
Arcadia Lakes, SC|29280
Arcadia Park, Fort Worth, Tarrant County, TX|37089
Arcadia Park, TX|25978
Arcadia Terrace, Chicago, Cook County, IL|14134
Arcadia Terrace, Chicago, Cook, IL|4165
Arcadia Terrace, IL|22448
Arcadia Village, AZ|32427
Arcadia Village, Chandler, Maricopa County, AZ|38253
Arcadia, Baltimore, Baltimore City, MD|6348
Arcadia, Kalamazoo, Kalamazoo County, MI|17981
Arcadia, Kalamazoo, Kalamazoo, MI|6842
Arcadia, MD|29562
Arcadia, MI|24737
Arcadia-Sunset, Hattiesburg, Forrest County, MS|41256
Arcadia-Sunset, MS|31108
Arch Creek East, FL|29217
Arch Creek East, North Miami, Miami-Dade County, FL|19511
Archer Heights, Chicago, Cook County, IL|10441
Archer Heights, Chicago, Cook, IL|95
Archer Heights, IL|19634
Archer Heights, OK|31058
Archer Heights, Tulsa, Tulsa County, OK|37776
Archwood Acres, Nashville, Davidson County, TN|41641
Archwood Acres, TN|31778
Arden - Habersham, Atlanta, Fulton County, GA|38257
Arden - Habersham, GA|32431
Arden Fair, CA|31164
Arden Fair, Sacramento, Sacramento County, CA|41284
Arden Fair, Sacramento, Sacramento, CA|9553
Arden Heights, NY|20350
Arden Heights, New York, Richmond County, NY|11027
Arden Heights, New York, Richmond, NY|589
Arden Park, AZ|29406
Arden Park, Chandler, Maricopa County, AZ|17417
Arden Park, Chandler, Maricopa, AZ|9968
Arden Park, Edina, Hennepin County, MN|17634
Arden Park, Edina, Hennepin, MN|9884
Arden Park, MN|30175
Arden Place, Bloomington, Monroe County, IN|42515
Arden Place, IN|32895
Ardenwald, Milwaukie, Clackamas County, OR|14650
Ardenwald, Milwaukie, Clackamas, OR|4552
Ardenwald, OR|23246
Ardenwald, Portland, Multnomah County, OR|37575
Ardenwood, CA|20173
Ardenwood, Fremont, Alameda County, CA|12683
Ardenwood, Fremont, Alameda, CA|3334
Ardmore Knolls, Fort Wayne, Allen County, IN|39871
Ardmore Knolls, IN|27743
Ardmore Village, NC|25634
Ardmore Village, Winston-Salem, Forsyth County, NC|39339
Ardmore, Atlanta, Fulton County, GA|17262
Ardmore, Atlanta, Fulton, GA|7059
Ardmore, GA|43455
Ardmore, NC|21110
Ardmore, Winston-Salem, Forsyth County, NC|11329
Ardmore, Winston-Salem, Forsyth, NC|2333
Ardmore-Gould Estates-Olin Heights, GA|26124
Ardmore-Gould Estates-Olin Heights, Savannah, Chatham County, GA|15880
Ardmore-Gould Estates-Olin Heights, Savannah, Chatham, GA|1719
Ardmore/Gould Estates/Olin Heights, Savannah, Chatham, GA|10211
Ardsley Park, GA|25298
Ardsley Park, Savannah, Chatham County, GA|15419
Ardsley Park, Savannah, Chatham, GA|7620
Arena District, San Antonio, Bexar County, TX|18409
Arena District, San Antonio, Bexar, TX|7396
Arena District, TX|27198
Argay, OR|21947
Argay, Portland, Multnomah County, OR|13813
Argay, Portland, Multnomah, OR|3834
Argentine, KS|20688
Argentine, Kansas City, Wyandotte County, KS|18170
Argentine, Kansas City, Wyandotte, KS|1892
Argonne Forest, Atlanta, Fulton County, GA|38200
Argonne Forest, GA|32283
Argyle Forest, FL|22607
Argyle Forest, Jacksonville, Duval County, FL|14239
Argyle Forest, Jacksonville, Duval, FL|4197
Argyle Park, Columbus, Franklin County, OH|19017
Argyle Park, Columbus, Franklin, OH|6102
Argyle Park, OH|28393
Argyle, AL|43711
Argyle, Theodore, Mobile County, AL|41078
Arizona Skyline, AZ|30862
Arizona Skyline, Mesa, Maricopa County, AZ|17765
Arizona Skyline, Mesa, Maricopa, AZ|2745
Arlanza, CA|19932
Arlanza, Riverside, Riverside County, CA|11844
Arlanza, Riverside, Riverside, CA|2511
Arledge, Hattiesburg, Forrest County, MS|42448
Arledge, MS|34983
Arleta, CA|19731
Arleta, Los Angeles, Los Angeles County, CA|10544
Arleta, Los Angeles, Los Angeles, CA|195
Arlington Bluff, Arlington, Snohomish County, WA|17848
Arlington Bluff, Arlington, Snohomish, WA|8826
Arlington Bluff, WA|31479
Arlington Estates, AZ|35017
Arlington Estates, Atlanta, Fulton County, GA|19122
Arlington Estates, Atlanta, Fulton, GA|7157
Arlington Estates, GA|31719
Arlington Estates, Gilbert, Maricopa County, AZ|42517
Arlington Forest, Arlington, Arlington County, VA|15630
Arlington Forest, Arlington, Arlington, VA|5007
Arlington Forest, VA|25664
Arlington Gardens, Milwaukee, Milwaukee County, WI|15849
Arlington Gardens, Milwaukee, Milwaukee, WI|4971
Arlington Gardens, WI|26057
Arlington Heights, Arlington, Arlington County, VA|16176
Arlington Heights, Arlington, Arlington, VA|5245
Arlington Heights, CA|20334
Arlington Heights, Dayton, Montgomery County, OH|36698
Arlington Heights, Fort Wayne, Allen County, IN|43093
Arlington Heights, Fort Worth, Tarrant County, TX|11589
Arlington Heights, Fort Worth, Tarrant, TX|1164
Arlington Heights, IN|33187
Arlington Heights, Los Angeles, Los Angeles County, CA|36943
Arlington Heights, Los Angeles, Los Angeles, CA|7704
Arlington Heights, Milwaukee, Milwaukee County, WI|18714
Arlington Heights, Milwaukee, Milwaukee, WI|4082
Arlington Heights, OH|31628
Arlington Heights, OR|28815
Arlington Heights, Pittsburgh, Allegheny County, PA|43358
Arlington Heights, Portland, Multnomah County, OR|37327
Arlington Heights, Riverside, Riverside County, CA|14322
Arlington Heights, Riverside, Riverside, CA|4208
Arlington Heights, TX|22557
Arlington Heights, VA|26684
Arlington Heights, WI|22915
Arlington Hills, FL|21862
Arlington Hills, Jacksonville, Duval County, FL|12099
Arlington Hills, Jacksonville, Duval, FL|970
Arlington Manor, FL|22695
Arlington Manor, Jacksonville, Duval County, FL|14294
Arlington Manor, Jacksonville, Duval, FL|4269
Arlington Meadows, Arvada, Jefferson County, CO|17111
Arlington Meadows, Arvada, Jefferson, CO|8591
Arlington Meadows, CO|28593
Arlington Mill, Arlington, Arlington County, VA|38727
Arlington Mill, VA|43395
Arlington North, Bethesda, Montgomery County, MD|17569
Arlington North, Bethesda, Montgomery, MD|9353
Arlington North, MD|34257
Arlington Park, Columbus, Franklin County, OH|18851
Arlington Park, Columbus, Franklin, OH|5365
Arlington Park, FL|23961
Arlington Park, Fort Wayne, Allen County, IN|15730
Arlington Park, Fort Wayne, Allen, IN|5164
Arlington Park, IN|25832
Arlington Park, OH|25780
Arlington Park, Sarasota, Sarasota County, FL|12277
Arlington Park, Sarasota, Sarasota, FL|1431
Arlington Ridge, Arlington, Arlington County, VA|13975
Arlington Ridge, Arlington, Arlington, VA|4006
Arlington Ridge, VA|22198
Arlington South, CA|22749
Arlington South, Riverside, Riverside County, CA|14331
Arlington South, Riverside, Riverside, CA|4025
Arlington View, Arlington, Arlington County, VA|36129
Arlington View, VA|28424
Arlington Woods, IN|21064
Arlington Woods, Indianapolis, Marion County, IN|18617
Arlington Woods, Indianapolis, Marion, IN|6785
Arlington, AL|28621
Arlington, Baltimore, Baltimore City, MD|6887
Arlington, CA|20543
Arlington, FL|22681
Arlington, Jacksonville, Duval County, FL|12182
Arlington, Jacksonville, Duval, FL|2879
Arlington, MD|26670
Arlington, Mobile, Mobile County, AL|36160
Arlington, OH|35436
Arlington, PA|27344
Arlington, Pittsburgh, Allegheny County, PA|18942
Arlington, Pittsburgh, Allegheny, PA|5749
Arlington, Riverside, Riverside County, CA|13207
Arlington, Riverside, Riverside, CA|3428
Arlington, Youngstown, Mahoning County, OH|41500
Arlington, Youngstown, Mahoning, OH|9578
Arlington-East Falls, Arlington, Arlington County, VA|11813
Arlington-East Falls, Arlington, Arlington, VA|3927
Arlington-East Falls, VA|22065
Arlington-West End, AL|23090
Arlington-West End, Birmingham, Jefferson County, AL|39060
Arlingwood, FL|22207
Arlingwood, Jacksonville, Duval County, FL|13981
Arlingwood, Jacksonville, Duval, FL|2643
Armada, CA|20961
Armada, Moreno Valley, Riverside County, CA|13336
Armada, Moreno Valley, Riverside, CA|7989
Armatage, MN|22826
Armatage, Minneapolis, Hennepin County, MN|14381
Armatage, Minneapolis, Hennepin, MN|4157
Armistead Gardens, Baltimore, Baltimore City, MD|39353
Armonk, NY|24052
Armonk, North Castle, Westchester County, NY|11675
Armonk, North Castle, Westchester, NY|1492
Armonk, Town Of North Castle, Westchester County, NY|38728
Armory Park, AZ|29085
Armory Park, Tucson, Pima County, AZ|17299
Armory Park, Tucson, Pima, AZ|6294
Armour Fields, Kansas City, Jackson County, MO|19474
Armour Fields, MO|26756
Armour Hills, Kansas City, Jackson County, MO|15893
Armour Hills, Kansas City, Jackson, MO|5222
Armour Hills, MO|26146
Armourdale, KS|25822
Armourdale, Kansas City, Wyandotte County, KS|39368
Armstrong Park, Plano, Collin County, TX|16486
Armstrong Park, Plano, Collin, TX|10025
Armstrong Park, TX|27317
Arnada, Vancouver, Clark County, WA|36435
Arnada, WA|30294
Arnett Benson, Lubbock, Lubbock County, TX|18207
Arnett Benson, Lubbock, Lubbock, TX|9119
Arnett Benson, TX|24595
Arnold Creek, OR|26096
Arnold Creek, Portland, Multnomah County, OR|15869
Arnold Creek, Portland, Multnomah, OR|5109
Arnold Heights, Lincoln, Lancaster County, NE|37183
Arnold Heights, Lincoln, Lancaster, NE|7758
Arnold Heights, NE|27167
Arnold Mills, Cumberland, Providence County, RI|14561
Arnold Mills, Cumberland, Providence, RI|8090
Arnold Mills, RI|23120
Arnold Park, Corvallis, Benton County, OR|41681
Arnold Park, OR|34663
Arnour Fields, Kansas City, Jackson County, MO|16212
Arnour Fields, Kansas City, Jackson, MO|5535
Arrochar, NY|21253
Arrochar, New York, Richmond County, NY|13446
Arrochar, New York, Richmond, NY|3583
Arrow Head Acres, NV|23222
Arrow Head Acres, North Las Vegas, Clark County, NV|39077
Arrow Point, Golden, Barry County, MO|39978
Arrow Point, MO|28077
Arrow Wood, Aurora, Kane County, IL|40361
Arrow Wood, IL|29238
Arrowhead Estates, Nashville, Davidson County, TN|38345
Arrowhead Estates, TN|32687
Arrowhead Farms, CA|23677
Arrowhead Farms, San Bernardino, San Bernardino County, CA|14954
